ncaa_id,team,player_id,name,year,hometown,homestate,high_school,previous_school_clean,height_clean,position,jersey,url,season,team_state,conference,division,has_roster,roster,height_ft,height_in,total_inches,primary_position,secondary_position,position_clean,year_clean,redshirt,hs_clean,hometown_clean,state_clean,foreign_nation_clean
154,Colorado Col.,6780,Avery Johnson,Freshman,Needham,Massachusetts,Needham HS,NA,"5'9""",Forward,35,https://www.cctigers.com/sports/womens-basketball/roster/avery-johnson/6780,2022-23,CO,SCAC,III,1,1,5,9,69,FORWARD,NA,FORWARD,Freshman,0,Needham HS,"NEEDHAM, MA",MA,USA
154,Colorado Col.,6771,Emma Nawara,Junior,St. Charles,Illinois,St. Charles North,NA,"5'10""",Forward,44,https://www.cctigers.com/sports/womens-basketball/roster/emma-nawara/6771,2022-23,CO,SCAC,III,1,1,5,10,70,FORWARD,NA,FORWARD,Junior,0,St. Charles North,"ST CHARLES, IL",IL,USA
155,Colo. Sch. of Mines,12614,Ashley Steffeck,Senior,Fort Collins,Colo,Fossil Ridge,NA,"5'9""",G,5,https://www.minesathletics.com/sports/womens-basketball/roster/ashley-steffeck/12614,2022-23,CO,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Senior,0,Fossil Ridge,"FORT COLLINS, COLO",CO,USA
155,Colo. Sch. of Mines,12618,Suni Davis,Freshman,Fort Worth,Texas,Saginaw,NA,"5'7""",G,10,https://www.minesathletics.com/sports/womens-basketball/roster/suni-davis/12618,2022-23,CO,RMAC,II,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Saginaw,"FORT WORTH, TEXAS",TX,USA
155,Colo. Sch. of Mines,12615,Loralee Stock,Senior,Sturgis,SD.,Sturgis Brown,NA,"5'9""",G,11,https://www.minesathletics.com/sports/womens-basketball/roster/loralee-stock/12615,2022-23,CO,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Senior,0,Sturgis Brown,"STURGIS, SD",SD,USA
155,Colo. Sch. of Mines,12622,Ashley Van Sickle,Redshirt Senior,Arvada,Colo,Ralston Valley (Montana State),NA,"5'7""",PG,15,https://www.minesathletics.com/sports/womens-basketball/roster/ashley-van-sickle/12622,2022-23,CO,RMAC,II,1,1,5,7,67,GUARD,NA,GUARD,Senior,1,Ralston Valley (Montana State),"ARVADA, COLO",CO,USA
155,Colo. Sch. of Mines,12621,Saya Sabus,Freshman,Golden,Colo,Ralston Valley,NA,"5'9""",G,20,https://www.minesathletics.com/sports/womens-basketball/roster/saya-sabus/12621,2022-23,CO,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Freshman,0,Ralston Valley,"GOLDEN, COLO",CO,USA
155,Colo. Sch. of Mines,12620,Jessica Rios,Junior,Las Cruces,NM.,Centennial (Sacramento State),NA,"5'7""",G,22,https://www.minesathletics.com/sports/womens-basketball/roster/jessica-rios/12620,2022-23,CO,RMAC,II,1,1,5,7,67,GUARD,NA,GUARD,Junior,0,Centennial (Sacramento State),"LAS CRUCES, NM",NM,USA
155,Colo. Sch. of Mines,12611,Josephine Howery,Junior,Colorado Springs,Colo,St. Mary's,NA,"5'9""",G,23,https://www.minesathletics.com/sports/womens-basketball/roster/josephine-howery/12611,2022-23,CO,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Junior,0,St. Mary's,"COLORADO SPRINGS, COLO",CO,USA
155,Colo. Sch. of Mines,12613,Jenna Siebert,Redshirt Freshman,Parker,Colo,Valor Christian,NA,"5'9""",G,25,https://www.minesathletics.com/sports/womens-basketball/roster/jenna-siebert/12613,2022-23,CO,RMAC,II,1,1,5,9,69,GUARD,NA,GUARD,Freshman,1,Valor Christian,"PARKER, COLO",CO,USA
155,Colo. Sch. of Mines,12617,Sammy Van Sickle,Redshirt Senior,Arvada,Colo,Ralston Valley,NA,"6'2""",G/F,30,https://www.minesathletics.com/sports/womens-basketball/roster/sammy-van-sickle/12617,2022-23,CO,RMAC,II,1,1,6,2,74,GUARD,FORWARD,GUARD/FORWARD,Senior,1,Ralston Valley,"ARVADA, COLO",CO,USA
155,Colo. Sch. of Mines,12610,Quincey Baum,Junior,Denver,Colo,Columbine,NA,"6'0""",F,33,https://www.minesathletics.com/sports/womens-basketball/roster/quincey-baum/12610,2022-23,CO,RMAC,II,1,1,6,0,72,FORWARD,NA,FORWARD,Junior,0,Columbine,"DENVER, COLO",CO,USA
155,Colo. Sch. of Mines,12612,Shelby Nichols,Senior,Golden,Colo,Ralston Valley,NA,"6'1""",C/F,40,https://www.minesathletics.com/sports/womens-basketball/roster/shelby-nichols/12612,2022-23,CO,RMAC,II,1,1,6,1,73,FORWARD,CENTER,FORWARD/CENTER,Senior,0,Ralston Valley,"GOLDEN, COLO",CO,USA
155,Colo. Sch. of Mines,12619,Alison Kantor,Freshman,Portland,Ore,International School of Beaverton,NA,"6'3""",C,42,https://www.minesathletics.com/sports/womens-basketball/roster/alison-kantor/12619,2022-23,CO,RMAC,II,1,1,6,3,75,CENTER,NA,CENTER,Freshman,0,International School of Beaverton,"PORTLAND, ORE",OR,USA
155,Colo. Sch. of Mines,12616,Megan Van de Graaf,Redshirt Senior,Spring,Texas,Concordia Lutheran,NA,"6'0""",F/C,44,https://www.minesathletics.com/sports/womens-basketball/roster/megan-van-de-graaf/12616,2022-23,CO,RMAC,II,1,1,6,0,72,FORWARD,CENTER,FORWARD/CENTER,Senior,1,Concordia Lutheran,"SPRING, TEXAS",TX,USA
15882,Rosemont,3853,Aalyssa Rogers,Sophomore,Houston,Texas,John Cooper High School,NA,"5'6""",PG,1,https://www.rosemont-ravens.com/sports/womens-basketball/roster/aalyssa-rogers/3853,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,John Cooper High School,"HOUSTON, TX",TX,USA
15882,Rosemont,3854,Alona Stanley,Junior,Chester,Pennsylvania,Chester Charter School of the Arts,NA,"5'1""",PG,2,https://www.rosemont-ravens.com/sports/womens-basketball/roster/alona-stanley/3854,2022-23,PA,CSAC,III,1,1,5,1,61,GUARD,NA,GUARD,Junior,0,Chester Charter School of the Arts,"CHESTER, PA",PA,USA
15882,Rosemont,3849,Kalaia Hampton,Junior,Lansing,Michigan,East Lansing High School,NA,"5'6""",F/G,4,https://www.rosemont-ravens.com/sports/womens-basketball/roster/kalaia-hampton/3849,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,FORWARD,GUARD/FORWARD,Junior,0,East Lansing High School,"LANSING, MI",MI,USA
15882,Rosemont,3848,Makaela Frey,Sophomore,York,Pennsylvania,Central York High School,NA,"5'6""",SG,5,https://www.rosemont-ravens.com/sports/womens-basketball/roster/makaela-frey/3848,2022-23,PA,CSAC,III,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,Central York High School,"YORK, PA",PA,USA
15882,Rosemont,3850,Lakay Holloway,Freshman,Upper Darby,Pennsylvania,Sankofa Freedom Academy,NA,"5'3""",G,11,https://www.rosemont-ravens.com/sports/womens-basketball/roster/lakay-holloway/3850,2022-23,PA,CSAC,III,1,1,5,3,63,GUARD,NA,GUARD,Freshman,0,Sankofa Freedom Academy,"UPPER DARBY, PA",PA,USA
15882,Rosemont,3855,Danaijah Wise,Freshman,Philadelphia,Pennsylvania,Freire Charter School,NA,"5'1""",G,12,https://www.rosemont-ravens.com/sports/womens-basketball/roster/danaijah-wise/3855,2022-23,PA,CSAC,III,1,1,5,1,61,GUARD,NA,GUARD,Freshman,0,Freire Charter School,"PHILADELPHIA, PA",PA,USA
15882,Rosemont,3844,Aaliyah Boatman,Sophomore,East Brunswick,New Jersey,East Brunswick High School,NA,"5'1""",G,13,https://www.rosemont-ravens.com/sports/womens-basketball/roster/aaliyah-boatman/3844,2022-23,PA,CSAC,III,1,1,5,1,61,GUARD,NA,GUARD,Sophomore,0,East Brunswick High School,"EAST BRUNSWICK, NJ",NJ,USA
15882,Rosemont,3856,Monay Harris,Junior,Philadelphia,Pennsylvania,Olney Charter High School,NA,"5'1""",G,14,https://www.rosemont-ravens.com/sports/womens-basketball/roster/monay-harris/3856,2022-23,PA,CSAC,III,1,1,5,1,61,GUARD,NA,GUARD,Junior,0,Olney Charter High School,"PHILADELPHIA, PA",PA,USA
15882,Rosemont,3858,Shirle Brown,Graduate Student,Middletown,Delaware,Appoquinimink,NA,"5'7""",G,15,https://www.rosemont-ravens.com/sports/womens-basketball/roster/shirle-brown/3858,2022-23,PA,CSAC,III,1,1,5,7,67,GUARD,NA,GUARD,Graduate Student,0,Appoquinimink,"MIDDLETOWN, DELAWARE",DE,USA
15882,Rosemont,3847,Yanae Edwards,Freshman,Philadelphia,Pennsylvania,Freire Charter School,NA,"5'9""",C,21,https://www.rosemont-ravens.com/sports/womens-basketball/roster/yanae-edwards/3847,2022-23,PA,CSAC,III,1,1,5,9,69,CENTER,NA,CENTER,Freshman,0,Freire Charter School,"PHILADELPHIA, PA",PA,USA
15882,Rosemont,3851,Amaura James,Sophomore,Lansdale,Pennsylvania,North Penn High School,NA,"5'9""",F/C,22,https://www.rosemont-ravens.com/sports/womens-basketball/roster/amaura-james/3851,2022-23,PA,CSAC,III,1,1,5,9,69,FORWARD,CENTER,FORWARD/CENTER,Sophomore,0,North Penn High School,"LANSDALE, PA",PA,USA
15882,Rosemont,3843,Amiyah Dixon,Sophomore,Philadelphia,Pennsylvania,Bishop McDevitt High School,NA,"5'6""",PG/SG/SF,24,https://www.rosemont-ravens.com/sports/womens-basketball/roster/amiyah-dixon/3843,2022-23,PA,CSAC,III,1,1,5,6,66,NA,NA,NA,Sophomore,0,Bishop McDevitt High School,"PHILADELPHIA, PA",PA,USA
15882,Rosemont,3845,Britney Fils,Sophomore,Union,New Jersey,Union High School,NA,"6'2""",C,25,https://www.rosemont-ravens.com/sports/womens-basketball/roster/britney-fils/3845,2022-23,PA,CSAC,III,1,1,6,2,74,CENTER,NA,CENTER,Sophomore,0,Union High School,"UNION, NJ",NJ,USA
15882,Rosemont,3852,Angel Ricks,Graduate Student,Philadelphia,Pennsylvania,Neumann-Goretti,NA,"5'10""",C/PF,42,https://www.rosemont-ravens.com/sports/womens-basketball/roster/angel-ricks/3852,2022-23,PA,CSAC,III,1,1,5,10,70,NA,NA,NA,Graduate Student,0,Neumann-Goretti,"PHILADELPHIA, PA",PA,USA
159,Columbus St.,3714,Amber Abusbeih,Sophomore,Staten Island,New York,NA,NA,"5'6""",Point,3,https://www.csucougars.com/sports/womens-basketball/roster/amber-abusbeih/3714,2022-23,GA,Peach Belt,II,1,1,5,6,66,GUARD,NA,GUARD,Sophomore,0,NA,"STATEN ISLAND, NY",NY,USA
159,Columbus St.,3726,Lacy Robins,Freshman,Statesboro,Georgia,NA,NA,"6'1""",Point,4,https://www.csucougars.com/sports/womens-basketball/roster/lacy-robins/3726,2022-23,GA,Peach Belt,II,1,1,6,1,73,GUARD,NA,GUARD,Freshman,0,NA,"STATESBORO, GA",GA,USA
159,Columbus St.,3717,Kristyn Goshay,Sophomore,Conyers,Georgia,NA,NA,"5'3""",Point,5,https://www.csucougars.com/sports/womens-basketball/roster/kristyn-goshay/3717,2022-23,GA,Peach Belt,II,1,1,5,3,63,GUARD,NA,GUARD,Sophomore,0,NA,"CONYERS, GA",GA,USA
159,Columbus St.,3725,Letiya Reeves,Freshman,Newnan,Georgia,NA,NA,"5'11""",Guard,11,https://www.csucougars.com/sports/womens-basketball/roster/letiya-reeves/3725,2022-23,GA,Peach Belt,II,1,1,5,11,71,GUARD,NA,GUARD,Freshman,0,NA,"NEWNAN, GA",GA,USA
159,Columbus St.,3727,Olivia West,Freshman,Township,Pennsylvania,NA,NA,"6'0""",Small,13,https://www.csucougars.com/sports/womens-basketball/roster/olivia-west/3727,2022-23,GA,Peach Belt,II,1,1,6,0,72,FORWARD,NA,FORWARD,Freshman,0,NA,"TOWNSHIP, PA",PA,USA
159,Columbus St.,3720,Zuzanna Rudenko,Sophomore,Warszawa,Poland,NA,NA,"5'11""",Guard,14,https://www.csucougars.com/sports/womens-basketball/roster/zuzanna-rudenko/3720,2022-23,GA,Peach Belt,II,1,1,5,11,71,GUARD,NA,GUARD,Sophomore,0,NA,"WARSZAWA, POLAND",NA,POLAND
159,Columbus St.,3723,Jillian Bretz,Freshman,Cumming,Georgia,NA,NA,"5'10""",Shooting,21,https://www.csucougars.com/sports/womens-basketball/roster/jillian-bretz/3723,2022-23,GA,Peach Belt,II,1,1,5,10,70,GUARD,NA,GUARD,Freshman,0,NA,"CUMMING, GA",GA,USA
159,Columbus St.,3724,Simone Lett,Freshman,Alpharetta,Georgia,NA,NA,"6'1""",Center,22,https://www.csucougars.com/sports/womens-basketball/roster/simone-lett/3724,2022-23,GA,Peach Belt,II,1,1,6,1,73,CENTER,NA,CENTER,Freshman,0,NA,"ALPHARETTA, GA",GA,USA
159,Columbus St.,3719,Olonna Rawls,Sophomore,Pembroke,Georgia,NA,NA,"5'9""",Guard,24,https://www.csucougars.com/sports/womens-basketball/roster/olonna-rawls/3719,2022-23,GA,Peach Belt,II,1,1,5,9,69,GUARD,NA,GUARD,Sophomore,0,NA,"PEMBROKE, GA",GA,USA
159,Columbus St.,3718,Maya Jackson,Sophomore,Lawrenceville,Georgia,NA,NA,"6'0""",Forward,25,https://www.csucougars.com/sports/womens-basketball/roster/maya-jackson/3718,2022-23,GA,Peach Belt,II,1,1,6,0,72,FORWARD,NA,FORWARD,Sophomore,0,NA,"LAWRENCEVILLE, GA",GA,USA
159,Columbus St.,3722,Emilia Tenbrock,Sophomore,Dusseldorf,Germany,NA,NA,"6'0""",Point,32,https://www.csucougars.com/sports/womens-basketball/roster/emilia-tenbrock/3722,2022-23,GA,Peach Belt,II,1,1,6,0,72,GUARD,NA,GUARD,Sophomore,0,NA,"DUSSELDORF, GERMANY",NA,GERMANY
159,Columbus St.,3716,Adrieanna Brownlee,Sophomore,Decatur,Georgia,NA,NA,"6'1""",Center,34,https://www.csucougars.com/sports/womens-basketball/roster/adrieanna-brownlee/3716,2022-23,GA,Peach Belt,II,1,1,6,1,73,CENTER,NA,CENTER,Sophomore,0,NA,"DECATUR, GA",GA,USA
16,Albright,7952,Mackenzie Dover,Sophomore,West Orange,NJ.,West Orange,NA,"5'5""",Guard,1,https://www.albrightathletics.com/sports/womens-basketball/roster/mackenzie-dover/7952,2022-23,PA,MAC Commonwealth,III,1,1,5,5,65,GUARD,NA,GUARD,Sophomore,0,West Orange,"WEST ORANGE, NJ",NJ,USA
16,Albright,7957,Jacey Petruno,Sophomore,Coatesville,Pennsylvania,Bishop Shanahan,NA,"5'7""",Guard,2,https://www.albrightathletics.com/sports/womens-basketball/roster/jacey-petruno/7957,2022-23,PA,MAC Commonwealth,III,1,1,5,7,67,GUARD,NA,GUARD,Sophomore,0,Bishop Shanahan,"COATESVILLE, PA",PA,USA
16,Albright,7954,Lindsey Williamson,Senior,Oley,Pennsylvania,Oley Valley,NA,"5'7""",Guard,3,https://www.albrightathletics.com/sports/womens-basketball/roster/lindsey-williamson/7954,2022-23,PA,MAC Commonwealth,III,1,1,5,7,67,GUARD,NA,GUARD,Senior,0,Oley Valley,"OLEY, PA",PA,USA
16,Albright,7960,Amy Jones,Senior,Hamilton,NJ.,Notre Dame,NA,"5'8""",Guard/Forward,5,https://www.albrightathletics.com/sports/womens-basketball/roster/amy-jones/7960,2022-23,PA,MAC Commonwealth,III,1,1,5,8,68,GUARD,FORWARD,GUARD/FORWARD,Senior,0,Notre Dame,"HAMILTON, NJ",NJ,USA
16,Albright,7958,Devon Sonzogni,First Year,Hasbrouck Heights,New Jersey,Hasbrouck Heights High School,NA,"5'8""",Guard,10,https://www.albrightathletics.com/sports/womens-basketball/roster/devon-sonzogni/7958,2022-23,PA,MAC Commonwealth,III,1,1,5,8,68,GUARD,NA,GUARD,Freshman,0,Hasbrouck Heights High School,"HASBROUCK HEIGHTS, NJ",NJ,USA
16,Albright,7950,Gabby Boggs,Graduate Student,Northfield,NJ.,Mainland Regional,NA,"6'0""",Forward,12,https://www.albrightathletics.com/sports/womens-basketball/roster/gabby-boggs/7950,2022-23,PA,MAC Commonwealth,III,1,1,6,0,72,FORWARD,NA,FORWARD,Graduate Student,0,Mainland Regional,"NORTHFIELD, NJ",NJ,USA
16,Albright,7959,CJ Apistar,First Year,Marlton,New Jersey,Cherokee High School,NA,"5'6""",Guard,13,https://www.albrightathletics.com/sports/womens-basketball/roster/cj-apistar/7959,2022-23,PA,MAC Commonwealth,III,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Cherokee High School,"MARLTON, NJ",NJ,USA
16,Albright,7964,Aaliyah Burton,First Year,Philadelphia,NA,Girard College High School,NA,"5'6""",Guard,14,https://www.albrightathletics.com/sports/womens-basketball/roster/aaliyah-burton/7964,2022-23,PA,MAC Commonwealth,III,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Girard College High School,PHILADELPHIA,NA,NA
16,Albright,7963,Nina Lanier,First Year,Manassas Park,Virginia,Manassas Park High School,NA,"5'8""",Guard,20,https://www.albrightathletics.com/sports/womens-basketball/roster/nina-lanier/7963,2022-23,PA,MAC Commonwealth,III,1,1,5,8,68,GUARD,NA,GUARD,Freshman,0,Manassas Park High School,"MANASSAS PARK, VA",VA,USA
16,Albright,7955,Orianna Edmond,First Year,Lancaster,Pennsylvania,Hempfield HS,NA,"6'2""",Center,22,https://www.albrightathletics.com/sports/womens-basketball/roster/orianna-edmond/7955,2022-23,PA,MAC Commonwealth,III,1,1,6,2,74,CENTER,NA,CENTER,Freshman,0,Hempfield HS,"LANCASTER, PA",PA,USA
16,Albright,7961,Julia Zakovitch,First Year,Hershey,Pennsylvania,Hershey High School,NA,"5'11""",Forward,23,https://www.albrightathletics.com/sports/womens-basketball/roster/julia-zakovitch/7961,2022-23,PA,MAC Commonwealth,III,1,1,5,11,71,FORWARD,NA,FORWARD,Freshman,0,Hershey High School,"HERSHEY, PA",PA,USA
16,Albright,7953,Amina Rauf,Graduate Student,Bowie,Maryland,Bowie,NA,"5'7""",Guard,24,https://www.albrightathletics.com/sports/womens-basketball/roster/amina-rauf/7953,2022-23,PA,MAC Commonwealth,III,1,1,5,7,67,GUARD,NA,GUARD,Graduate Student,0,Bowie,"BOWIE, MD",MD,USA
16,Albright,7956,Lauren Pool,First Year,Greencastle,Pennsylvania,Greencastle-Antrim HS,NA,"5'9""",Forward,33,https://www.albrightathletics.com/sports/womens-basketball/roster/lauren-pool/7956,2022-23,PA,MAC Commonwealth,III,1,1,5,9,69,FORWARD,NA,FORWARD,Freshman,0,Greencastle-Antrim HS,"GREENCASTLE, PA",PA,USA
16,Albright,7962,Jadyn Heck-Hoppes,First Year,Leesport,Pennsylvania,Homeschooled,NA,"5'5""",Guard,44,https://www.albrightathletics.com/sports/womens-basketball/roster/jadyn-heck-hoppes/7962,2022-23,PA,MAC Commonwealth,III,1,1,5,5,65,GUARD,NA,GUARD,Freshman,0,Homeschooled,"LEESPORT, PA",PA,USA
160,Concordia Chicago,8233,Nazuri Whigham,Junior,Naperville,Ill,Metea Valley,NA,"5'6""",Guard,0,https://www.cucougars.com/sports/womens-basketball/roster/nazuri-whigham/8233,2022-23,IL,NACC,III,1,1,5,6,66,GUARD,NA,GUARD,Junior,0,Metea Valley,"NAPERVILLE, ILL",IL,USA
160,Concordia Chicago,8236,Melia Perry,Junior,Plainfield,Ill,Oswego East,NA,"5'8""",Guard,1,https://www.cucougars.com/sports/womens-basketball/roster/melia-perry/8236,2022-23,IL,NACC,III,1,1,5,8,68,GUARD,NA,GUARD,Junior,0,Oswego East,"PLAINFIELD, ILL",IL,USA
160,Concordia Chicago,8218,Prentciss Gates,Sophomore,Gary,Ind,Gary Lighthouse College Prep,NA,"5'7""",Guard,2,https://www.cucougars.com/sports/womens-basketball/roster/prentciss-gates/8218,2022-23,IL,NACC,III,1,1,5,7,67,GUARD,NA,GUARD,Sophomore,0,Gary Lighthouse College Prep,"GARY, IND",IN,USA
160,Concordia Chicago,8232,Jaylene Wade,Senior,Lansing,Ill,Thornwood,NA,"5'6""",Guard,3,https://www.cucougars.com/sports/womens-basketball/roster/jaylene-wade/8232,2022-23,IL,NACC,III,1,1,5,6,66,GUARD,NA,GUARD,Senior,0,Thornwood,"LANSING, ILL",IL,USA
160,Concordia Chicago,8217,Mikalah Ellis,Senior,Chicago,Ill,Gwendolyn Brooks College Prep,NA,"5'8""",Guard,4,https://www.cucougars.com/sports/womens-basketball/roster/mikalah-ellis/8217,2022-23,IL,NACC,III,1,1,5,8,68,GUARD,NA,GUARD,Senior,0,Gwendolyn Brooks College Prep,"CHICAGO, ILL",IL,USA
160,Concordia Chicago,8214,Emily Balaban,Junior,Manitowoc,Wis,Lincoln,NA,"5'10""",Guard,5,https://www.cucougars.com/sports/womens-basketball/roster/emily-balaban/8214,2022-23,IL,NACC,III,1,1,5,10,70,GUARD,NA,GUARD,Junior,0,Lincoln,"MANITOWOC, WIS",WI,USA
160,Concordia Chicago,8482,Katherine Benes,Sophomore,Oconomowoc,Wis,Lake County Lutheran,NA,"5'3""",Guard,10,https://www.cucougars.com/sports/womens-basketball/roster/katherine-benes/8482,2022-23,IL,NACC,III,1,1,5,3,63,GUARD,NA,GUARD,Sophomore,0,Lake County Lutheran,"OCONOMOWOC, WIS",WI,USA
160,Concordia Chicago,8234,Mckayley Hopkins,Freshman,St. Louis,Missouri,Ladue Highschool,NA,"5'6""",Guard,11,https://www.cucougars.com/sports/womens-basketball/roster/mckayley-hopkins/8234,2022-23,IL,NACC,III,1,1,5,6,66,GUARD,NA,GUARD,Freshman,0,Ladue Highschool,"ST LOUIS, MO",MO,USA
160,Concordia Chicago,8228,Chloe Schaafsma,Senior,Lockport,Ill,Chicago Christian,NA,"5'8""",Guard,12,https://www.cucougars.com/sports/womens-basketball/roster/chloe-schaafsma/8228,2022-23,IL,NACC,III,1,1,5,8,68,GUARD,NA,GUARD,Senior,0,Chicago Christian,"LOCKPORT, ILL",IL,USA
160,Concordia Chicago,8229,Bailey Steinkamp,Senior,Cary,Ill,Cary-Grove,NA,"5'8""",Guard,13,https://www.cucougars.com/sports/womens-basketball/roster/bailey-steinkamp/8229,2022-23,IL,NACC,III,1,1,5,8,68,GUARD,NA,GUARD,Senior,0,Cary-Grove,"CARY, ILL",IL,USA
160,Concordia Chicago,8222,Sydney Lloyd,Sophomore,Grand Forks,ND.,Sacred Heart,NA,"5'10""",Guard,14,https://www.cucougars.com/sports/womens-basketball/roster/sydney-lloyd/8222,2022-23,IL,NACC,III,1,1,5,10,70,GUARD,NA,GUARD,Sophomore,0,Sacred Heart,"GRAND FORKS, ND",ND,USA
160,Concordia Chicago,8225,Madelyn McGrath,Senior,Oak Lawn,Ill,Oak Lawn,NA,"5'6""",Guard,20,https://www.cucougars.com/sports/womens-basketball/roster/madelyn-mcgrath/8225,2022-23,IL,NACC,III,1,1,5,6,66,GUARD,NA,GUARD,Senior,0,Oak Lawn,"OAK LAWN, ILL",IL,USA
160,Concordia Chicago,8235,Alexis Desjarlait,Junior,Red Lake,Minn,Red Lake High School,NA,"5'7""",Guard,21,https://www.cucougars.com/sports/womens-basketball/roster/alexis-desjarlait/8235,2022-23,IL,NACC,III,1,1,5,7,67,GUARD,NA,GUARD,Junior,0,Red Lake High School,"RED LAKE, MINN",MN,USA
160,Concordia Chicago,8224,Amaya Martin,Junior,Issaquah,Wash,Liberty,NA,"5'6""",Guard,23,https://www.cucougars.com/sports/womens-basketball/roster/amaya-martin/8224,2022-23,IL,NACC,III,1,1,5,6,66,GUARD,NA,GUARD,Junior,0,Liberty,"ISSAQUAH, WASH",WA,USA
160,Concordia Chicago,8219,Kayla Jackson,Senior,Worth,Ill,Alan B Shepard,NA,"5'6""",Forward,24,https://www.cucougars.com/sports/womens-basketball/roster/kayla-jackson/8219,2022-23,IL,NACC,III,1,1,5,6,66,FORWARD,NA,FORWARD,Senior,0,Alan B Shepard,"WORTH, ILL",IL,USA
160,Concordia Chicago,8231,Janie Ternes,Junior,Oak Lawn,Ill,Mother McAuley,NA,"5'10""",Forward,25,https://www.cucougars.com/sports/womens-basketball/roster/janie-ternes/8231,2022-23,IL,NACC,III,1,1,5,10,70,FORWARD,NA,FORWARD,Junior,0,Mother McAuley,"OAK LAWN, ILL",IL,USA
160,Concordia Chicago,8223,Alisyn MacGregor,Sophomore,Loves Park,Ill,Harlem,NA,"6'0""",Forward,30,https://www.cucougars.com/sports/womens-basketball/roster/alisyn-macgregor/8223,2022-23,IL,NACC,III,1,1,6,0,72,FORWARD,NA,FORWARD,Sophomore,0,Harlem,"LOVES PARK, ILL",IL,USA
160,Concordia Chicago,8216,Jada Dixon,Senior,Gary,Ind,Gary West Side,NA,"6'0""",Forward,31,https://www.cucougars.com/sports/womens-basketball/roster/jada-dixon/8216,2022-23,IL,NACC,III,1,1,6,0,72,FORWARD,NA,FORWARD,Senior,0,Gary West Side,"GARY, IND",IN,USA
160,Concordia Chicago,8237,Moriah Matthews,Freshman,Saginaw,Mich,Bridgeport High School,NA,"5'3""",Guard,32,https://www.cucougars.com/sports/womens-basketball/roster/moriah-matthews/8237,2022-23,IL,NACC,III,1,1,5,3,63,GUARD,NA,GUARD,Freshman,0,Bridgeport High School,"SAGINAW, MICH",MI,USA
160,Concordia Chicago,8230,Mackenzie Straulin,Junior,Johnsburg,Ill,Johnsburg,NA,"5'8""",Forward,45,https://www.cucougars.com/sports/womens-basketball/roster/mackenzie-straulin/8230,2022-23,IL,NACC,III,1,1,5,8,68,FORWARD,NA,FORWARD,Junior,0,Johnsburg,"JOHNSBURG, ILL",IL,USA
16142,Misericordia,14399,Elizabeth Fasti,Senior,New Hope,Pennsylvania,Archbishop Wood,NA,"5'5""",Guard,2,https://www.misericordia.edu/sports/womens-basketball/roster/elizabeth-fasti/14399,2022-23,PA,MAC Freedom,III,1,1,5,5,65,GUARD,NA,GUARD,Senior,0,Archbishop Wood,"NEW HOPE, PA",PA,USA
16142,Misericordia,14398,Skylar Dowling,Junior,Berkeley Heights,New Jersey,Governor Livingston,NA,"5'4""",Guard,3,https://www.misericordia.edu/sports/womens-basketball/roster/skylar-dowling/14398,2022-23,PA,MAC Freedom,III,1,1,5,4,64,GUARD,NA,GUARD,Junior,0,Governor Livingston,"BERKELEY HEIGHTS, NJ",NJ,USA
16142,Misericordia,14407,Anna Cholakis,First Year,Ballston Lake,New York,Shenendehowa,NA,"5'7""",Guard,4,https://www.misericordia.edu/sports/womens-basketball/roster/anna-cholakis/14407,2022-23,PA,MAC Freedom,III,1,1,5,7,67,GUARD,NA,GUARD,Freshman,0,Shenendehowa,"BALLSTON LAKE, NY",NY,USA
16142,Misericordia,14402,Morgan Haefele,Senior,Dickson City,Pennsylvania,Mid Valley,NA,"5'4""",Guard,10,https://www.misericordia.edu/sports/womens-basketball/roster/morgan-haefele/14402,2022-23,PA,MAC Freedom,III,1,1,5,4,64,GUARD,NA,GUARD,Senior,0,Mid Valley,"DICKSON CITY, PA",PA,USA
16142,Misericordia,14397,Lauren DiMartino,Junior,Staten Island,New York,St. Joseph Hill Academy,NA,"5'9""",Guard,11,https://www.misericordia.edu/sports/womens-basketball/roster/lauren-dimartino/14397,2022-23,PA,MAC Freedom,III,1,1,5,9,69,GUARD,NA,GUARD,Junior,0,St. Joseph Hill Academy,"STATEN ISLAND, NY",NY,USA
16142,Misericordia,14406,Melina Santacroce,Graduate Student,Southold,New York,Bishop McGann Mercy,NA,"5'11""",Forward,12,https://www.misericordia.edu/sports/womens-basketball/roster/melina-santacroce/14406,2022-23,PA,MAC Freedom,III,1,1,5,11,71,FORWARD,NA,FORWARD,Graduate Student,0,Bishop McGann Mercy,"SOUTHOLD, NY",NY,USA
