team,name,url,hhs_person_id_text
Defiance,Kylie Brinkman,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/brinkman_kylie_qtsi,11EC411C-9319-7844-8F25-12DF17AE4E1E
Defiance,Kloey Webb,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/webb_kloey_xtzy,11ED5EF9-D4B7-0D9C-965A-12DF17AE4E1E
Defiance,Lexie Sparks,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/sparks_lexie_rdto,11EB2F38-5BC6-E6E8-AA81-12DF17AE4E1E
Defiance,Lauren Criblez,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/criblez_lauren_4l6j,11EB2F38-5AE2-2FB2-AA81-12DF17AE4E1E
Defiance,Kalista Friday,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/friday_kalista_jrav,11ED5EF9-D392-C708-965A-12DF17AE4E1E
Defiance,Taylor Day,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/day_taylor_424b,11E8E36A-43FF-F480-BCAE-12DF17AE4E1E
Defiance,Zadria King,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/king_zadria_1ls1,11ED5EF9-D3ED-7496-965A-12DF17AE4E1E
Defiance,Teagan Hunt,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/hunt_teagan_jj6q,11ED5EF9-D3CF-5736-965A-12DF17AE4E1E
Defiance,Taylor Steinbrunner,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/steinbrunner_taylor_qwrj,11EB2F38-5BE6-7864-AA81-12DF17AE4E1E
Defiance,Cait Good,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/good_cait_lyqc,11EC411C-93DC-DD7A-8F25-12DF17AE4E1E
Defiance,Taylor Bates,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/bates_taylor_oq4c,11ED5EF9-D2F2-A7E6-965A-12DF17AE4E1E
Defiance,Katlin Barrett,https://www.defianceathletics.com/sports/wbkb/2022-23/bios/barrett_katlin_p6ue,11ED5EF9-D2D4-3806-965A-12DF17AE4E1E
Drury,Terrion Moore,https://www.drurypanthers.com/sports/womens-basketball/roster/terrion-moore/6142,11EB2F34-A068-4F2A-AA81-12DF17AE4E1E
Drury,Anna Hitt,https://www.drurypanthers.com/sports/womens-basketball/roster/anna-hitt/6140,11EC411A-14E6-7514-8F25-12DF17AE4E1E
